,Student ID,student_name_x,gender_x,grade_x,school_name_x,reading_score_x,math_score_x,student_name_y,gender_y,grade_y,school_name_y,reading_score_y,math_score_y
23779,37029,Joseph Jones,M,11th,Ford High School,84,89,Joseph Jones,M,11th,Ford High School,84,89
23780,37031,Benjamin Hernandez,M,11th,Ford High School,96,75,Benjamin Hernandez,M,11th,Ford High School,96,75
23781,37036,Christopher Cruz,M,12th,Ford High School,90,71,Christopher Cruz,M,12th,Ford High School,90,71
23782,37037,Melissa Kelly,F,10th,Ford High School,95,76,Melissa Kelly,F,10th,Ford High School,95,76
23783,37038,Steven Webb,M,12th,Ford High School,98,70,Steven Webb,M,12th,Ford High School,98,70
23784,37039,John Mack,M,11th,Ford High School,95,70,John Mack,M,11th,Ford High School,95,70
23785,37042,Dennis Butler,M,10th,Ford High School,97,80,Dennis Butler,M,10th,Ford High School,97,80
23786,37048,Angel Sparks,F,9th,Ford High School,95,88,Angel Sparks,F,9th,Ford High School,95,88
23787,37049,Charles Moore,M,10th,Ford High School,92,90,Charles Moore,M,10th,Ford High School,92,90
23788,37050,Courtney Burns,F,12th,Ford High School,94,79,Courtney Burns,F,12th,Ford High School,94,79
23789,37051,Tamara Williams,F,9th,Ford High School,80,80,Tamara Williams,F,9th,Ford High School,80,80
23790,37052,Douglas Collins,M,10th,Ford High School,84,77,Douglas Collins,M,10th,Ford High School,84,77
23791,37053,Bryan Mccullough,M,10th,Ford High School,95,80,Bryan Mccullough,M,10th,Ford High School,95,80
23792,37055,Meredith Chase,F,10th,Ford High School,87,94,Meredith Chase,F,10th,Ford High School,87,94
23793,37058,Gregory Johnson,M,9th,Ford High School,77,86,Gregory Johnson,M,9th,Ford High School,77,86
23794,37059,Eric Bell,M,9th,Ford High School,94,96,Eric Bell,M,9th,Ford High School,94,96
23795,37060,Jessica Smith,F,12th,Ford High School,94,86,Jessica Smith,F,12th,Ford High School,94,86
23796,37062,Erica Green,F,9th,Ford High School,74,88,Erica Green,F,9th,Ford High School,74,88
23797,37063,Sean Henderson,M,9th,Ford High School,84,98,Sean Henderson,M,9th,Ford High School,84,98
23798,37067,Penny Perkins,F,9th,Ford High School,99,92,Penny Perkins,F,9th,Ford High School,99,92
23799,37069,Andrew Thompson,M,12th,Ford High School,74,83,Andrew Thompson,M,12th,Ford High School,74,83
23800,37072,Brian Alvarado,M,10th,Ford High School,92,88,Brian Alvarado,M,10th,Ford High School,92,88
23801,37073,Maria Ruiz,F,11th,Ford High School,74,82,Maria Ruiz,F,11th,Ford High School,74,82
23802,37074,Bobby Kramer,M,9th,Ford High School,75,75,Bobby Kramer,M,9th,Ford High School,75,75
23803,37079,Roberta Bennett,F,11th,Ford High School,75,88,Roberta Bennett,F,11th,Ford High School,75,88
23804,37083,Randall Lee,M,10th,Ford High School,95,76,Randall Lee,M,10th,Ford High School,95,76
23805,37088,Pamela Moreno,F,11th,Ford High School,91,87,Pamela Moreno,F,11th,Ford High School,91,87
23806,37089,James Hess DDS,M,10th,Ford High School,75,85,James Hess DDS,M,10th,Ford High School,75,85
23807,37090,Nathan Tapia,M,10th,Ford High School,75,82,Nathan Tapia,M,10th,Ford High School,75,82
23808,37091,Rachel Prince,F,11th,Ford High School,95,73,Rachel Prince,F,11th,Ford High School,95,73
23809,37095,John Kelley,M,10th,Ford High School,80,95,John Kelley,M,10th,Ford High School,80,95
23810,37096,Matthew Ward,M,9th,Ford High School,78,83,Matthew Ward,M,9th,Ford High School,78,83
23811,37099,Krista Harper,F,9th,Ford High School,76,83,Krista Harper,F,9th,Ford High School,76,83
23812,37101,Emma Roberts,F,11th,Ford High School,95,84,Emma Roberts,F,11th,Ford High School,95,84
23813,37103,Rachel Miller,F,11th,Ford High School,99,73,Rachel Miller,F,11th,Ford High School,99,73
23814,37104,Marcia Taylor,F,9th,Ford High School,84,97,Marcia Taylor,F,9th,Ford High School,84,97
23815,37105,Amy Stevenson,F,12th,Ford High School,95,96,Amy Stevenson,F,12th,Ford High School,95,96
23816,37108,Michael Harmon,M,9th,Ford High School,94,93,Michael Harmon,M,9th,Ford High School,94,93
23817,37109,Anthony Perkins,M,9th,Ford High School,90,70,Anthony Perkins,M,9th,Ford High School,90,70
23818,37110,David Romero,M,10th,Ford High School,91,94,David Romero,M,10th,Ford High School,91,94
23819,37111,Gregg Guerrero,M,11th,Ford High School,97,90,Gregg Guerrero,M,11th,Ford High School,97,90
23820,37113,Daniel Barnes,M,11th,Ford High School,82,83,Daniel Barnes,M,11th,Ford High School,82,83
23821,37115,Bryan Campbell,M,12th,Ford High School,83,93,Bryan Campbell,M,12th,Ford High School,83,93
23822,37116,Kristin Lambert,F,9th,Ford High School,82,77,Kristin Lambert,F,9th,Ford High School,82,77
23823,37117,Lisa Powell,F,12th,Ford High School,85,78,Lisa Powell,F,12th,Ford High School,85,78
23824,37118,Lori Nguyen,F,10th,Ford High School,77,99,Lori Nguyen,F,10th,Ford High School,77,99
23825,37119,Matthew Waters,M,11th,Ford High School,87,86,Matthew Waters,M,11th,Ford High School,87,86
23826,37120,Matthew Bennett Jr.,M,12th,Ford High School,81,93,Matthew Bennett Jr.,M,12th,Ford High School,81,93
23827,37122,Debbie Ramirez,F,12th,Ford High School,95,75,Debbie Ramirez,F,12th,Ford High School,95,75
23828,37126,Stephanie Carter,F,10th,Ford High School,83,97,Stephanie Carter,F,10th,Ford High School,83,97
23829,37128,Dylan Peterson,M,10th,Ford High School,73,83,Dylan Peterson,M,10th,Ford High School,73,83
23830,37131,Isaac Cohen,M,9th,Ford High School,92,99,Isaac Cohen,M,9th,Ford High School,92,99
23831,37132,Donald Hall,M,11th,Ford High School,70,73,Donald Hall,M,11th,Ford High School,70,73
23832,37134,Elizabeth Wright,F,11th,Ford High School,87,96,Elizabeth Wright,F,11th,Ford High School,87,96
23833,37135,Raymond Bailey,M,12th,Ford High School,97,83,Raymond Bailey,M,12th,Ford High School,97,83
23834,37139,Jennifer Hunter,F,10th,Ford High School,91,84,Jennifer Hunter,F,10th,Ford High School,91,84
23835,37141,Bryan Castillo,M,9th,Ford High School,94,71,Bryan Castillo,M,9th,Ford High School,94,71
23836,37144,Stephen Holland,M,9th,Ford High School,84,79,Stephen Holland,M,9th,Ford High School,84,79
23837,37146,Lawrence Ortiz,M,10th,Ford High School,93,81,Lawrence Ortiz,M,10th,Ford High School,93,81
23838,37148,Michael Hopkins,M,11th,Ford High School,89,86,Michael Hopkins,M,11th,Ford High School,89,86
23839,37149,Justin Gonzales,M,12th,Ford High School,98,87,Justin Gonzales,M,12th,Ford High School,98,87
23840,37150,Natalie Hall,F,11th,Ford High School,76,94,Natalie Hall,F,11th,Ford High School,76,94
23841,37153,Matthew Molina,M,10th,Ford High School,72,80,Matthew Molina,M,10th,Ford High School,72,80
23842,37154,Joshua Myers,M,10th,Ford High School,74,90,Joshua Myers,M,10th,Ford High School,74,90
23843,37155,Scott Smith,M,10th,Ford High School,74,81,Scott Smith,M,10th,Ford High School,74,81
23844,37156,Dylan Evans,M,11th,Ford High School,86,83,Dylan Evans,M,11th,Ford High School,86,83
23845,37157,Ian Duarte,M,10th,Ford High School,86,76,Ian Duarte,M,10th,Ford High School,86,76
23846,37158,Matthew Riley,M,12th,Ford High School,86,89,Matthew Riley,M,12th,Ford High School,86,89
23847,37159,Gina Brewer,F,9th,Ford High School,70,97,Gina Brewer,F,9th,Ford High School,70,97
23848,37160,Scott Miller,M,12th,Ford High School,73,79,Scott Miller,M,12th,Ford High School,73,79
23849,37161,Michael Phillips,M,9th,Ford High School,89,98,Michael Phillips,M,9th,Ford High School,89,98
23850,37166,Daniel Clarke,M,11th,Ford High School,82,70,Daniel Clarke,M,11th,Ford High School,82,70
23851,37168,Amy Christian,F,12th,Ford High School,93,90,Amy Christian,F,12th,Ford High School,93,90
23852,37169,Evan Brown,M,12th,Ford High School,92,94,Evan Brown,M,12th,Ford High School,92,94
23853,37170,Charlotte Terry,F,9th,Ford High School,74,83,Charlotte Terry,F,9th,Ford High School,74,83
23854,37175,Angie Garcia,F,10th,Ford High School,80,72,Angie Garcia,F,10th,Ford High School,80,72
23855,37177,Kim Griffin,F,10th,Ford High School,83,83,Kim Griffin,F,10th,Ford High School,83,83
23856,37178,Lori Odonnell,F,9th,Ford High School,71,91,Lori Odonnell,F,9th,Ford High School,71,91
23857,37179,Judith Lee,F,10th,Ford High School,83,82,Judith Lee,F,10th,Ford High School,83,82
23858,37182,Dylan Miller,M,11th,Ford High School,70,80,Dylan Miller,M,11th,Ford High School,70,80
23859,37184,James Hurley,M,11th,Ford High School,80,95,James Hurley,M,11th,Ford High School,80,95
23860,37185,Kaylee Henderson,F,9th,Ford High School,80,75,Kaylee Henderson,F,9th,Ford High School,80,75
23861,37186,Brian Moses,M,12th,Ford High School,96,78,Brian Moses,M,12th,Ford High School,96,78
23862,37190,Nathan Howard,M,9th,Ford High School,82,97,Nathan Howard,M,9th,Ford High School,82,97
23863,37191,Brittany Flowers,F,12th,Ford High School,93,77,Brittany Flowers,F,12th,Ford High School,93,77
23864,37194,Robert Santos,M,10th,Ford High School,94,83,Robert Santos,M,10th,Ford High School,94,83
23865,37195,Sarah Garcia,F,9th,Ford High School,93,94,Sarah Garcia,F,9th,Ford High School,93,94
23866,37196,Leonard Johnson,M,10th,Ford High School,70,96,Leonard Johnson,M,10th,Ford High School,70,96
23867,37198,Micheal Robinson,M,10th,Ford High School,91,94,Micheal Robinson,M,10th,Ford High School,91,94
23868,37199,Christy Kidd,F,9th,Ford High School,92,72,Christy Kidd,F,9th,Ford High School,92,72
23869,37200,Gary Mcdonald,M,9th,Ford High School,95,76,Gary Mcdonald,M,9th,Ford High School,95,76
23870,37201,David Farmer,M,11th,Ford High School,85,88,David Farmer,M,11th,Ford High School,85,88
23871,37203,Lisa Jones,F,12th,Ford High School,83,86,Lisa Jones,F,12th,Ford High School,83,86
23872,37206,Justin Nguyen,M,12th,Ford High School,90,77,Justin Nguyen,M,12th,Ford High School,90,77
23873,37208,Christopher Mitchell,M,10th,Ford High School,96,94,Christopher Mitchell,M,10th,Ford High School,96,94
23874,37209,Brenda Stevens,F,12th,Ford High School,94,82,Brenda Stevens,F,12th,Ford High School,94,82
23875,37210,Leslie Davis,F,10th,Ford High School,90,75,Leslie Davis,F,10th,Ford High School,90,75
23876,37211,Randall Hood,M,10th,Ford High School,96,85,Randall Hood,M,10th,Ford High School,96,85
23877,37212,Miranda Burgess,F,12th,Ford High School,70,82,Miranda Burgess,F,12th,Ford High School,70,82
23878,37213,Jose Knox,M,11th,Ford High School,72,77,Jose Knox,M,11th,Ford High School,72,77
23879,37223,Gina Arias,F,10th,Ford High School,89,83,Gina Arias,F,10th,Ford High School,89,83
23880,37225,William Smith,M,12th,Ford High School,84,80,William Smith,M,12th,Ford High School,84,80
23881,37226,Mrs. Carla Lawson,F,12th,Ford High School,79,74,Mrs. Carla Lawson,F,12th,Ford High School,79,74
23882,37227,Kayla Morrison,F,9th,Ford High School,71,97,Kayla Morrison,F,9th,Ford High School,71,97
23883,37232,Lisa Gray,F,11th,Ford High School,74,79,Lisa Gray,F,11th,Ford High School,74,79
23884,37233,Kathleen Singleton,F,11th,Ford High School,88,99,Kathleen Singleton,F,11th,Ford High School,88,99
23885,37237,Susan Bradley,F,11th,Ford High School,74,78,Susan Bradley,F,11th,Ford High School,74,78
23886,37238,Jason Mcconnell,M,11th,Ford High School,80,98,Jason Mcconnell,M,11th,Ford High School,80,98
23887,37239,Justin Rocha,M,9th,Ford High School,71,79,Justin Rocha,M,9th,Ford High School,71,79
23888,37243,William Gibson,M,9th,Ford High School,94,85,William Gibson,M,9th,Ford High School,94,85
23889,37244,Larry Horne,M,12th,Ford High School,85,94,Larry Horne,M,12th,Ford High School,85,94
23890,37245,Rebecca Andrews,F,10th,Ford High School,85,89,Rebecca Andrews,F,10th,Ford High School,85,89
23891,37246,Anthony Campbell DDS,M,9th,Ford High School,79,71,Anthony Campbell DDS,M,9th,Ford High School,79,71
23892,37249,Edward Lam,M,10th,Ford High School,92,76,Edward Lam,M,10th,Ford High School,92,76
23893,37250,Jake Blankenship,M,10th,Ford High School,86,71,Jake Blankenship,M,10th,Ford High School,86,71
23894,37252,Destiny Thomas,F,11th,Ford High School,92,79,Destiny Thomas,F,11th,Ford High School,92,79
23895,37253,Kimberly Chavez,F,9th,Ford High School,72,72,Kimberly Chavez,F,9th,Ford High School,72,72
23896,37254,Dylan Collins,M,10th,Ford High School,98,98,Dylan Collins,M,10th,Ford High School,98,98
23897,37259,Karen Shepard,F,11th,Ford High School,96,94,Karen Shepard,F,11th,Ford High School,96,94
23898,37260,Jeffrey Gomez,M,10th,Ford High School,92,86,Jeffrey Gomez,M,10th,Ford High School,92,86
23899,37261,Mark Nelson,M,12th,Ford High School,80,89,Mark Nelson,M,12th,Ford High School,80,89
23900,37262,Carolyn Shaw,F,9th,Ford High School,77,84,Carolyn Shaw,F,9th,Ford High School,77,84
23901,37265,Tiffany Hutchinson,F,12th,Ford High School,94,80,Tiffany Hutchinson,F,12th,Ford High School,94,80
23902,37266,Jennifer Jones,F,11th,Ford High School,87,73,Jennifer Jones,F,11th,Ford High School,87,73
23903,37269,Jordan Brown,F,11th,Ford High School,89,91,Jordan Brown,F,11th,Ford High School,89,91
23904,37271,Rebecca Stanley,F,11th,Ford High School,91,88,Rebecca Stanley,F,11th,Ford High School,91,88
23905,37277,Christopher Miles,M,10th,Ford High School,80,72,Christopher Miles,M,10th,Ford High School,80,72
23906,37283,Adrienne Johnson,F,9th,Ford High School,86,94,Adrienne Johnson,F,9th,Ford High School,86,94
23907,37284,Jessica Roberts,F,12th,Ford High School,93,94,Jessica Roberts,F,12th,Ford High School,93,94
23908,37290,Heather Lee,F,9th,Ford High School,94,97,Heather Lee,F,9th,Ford High School,94,97
23909,37291,Michelle Williams,F,9th,Ford High School,97,82,Michelle Williams,F,9th,Ford High School,97,82
23910,37292,Jeremy Harris,M,10th,Ford High School,89,86,Jeremy Harris,M,10th,Ford High School,89,86
23911,37295,Richard Becker,M,11th,Ford High School,81,82,Richard Becker,M,11th,Ford High School,81,82
23912,37296,Eric Campbell,M,11th,Ford High School,79,84,Eric Campbell,M,11th,Ford High School,79,84
23913,37298,Angie Flores,F,10th,Ford High School,87,92,Angie Flores,F,10th,Ford High School,87,92
23914,37303,Michael Dawson,M,9th,Ford High School,80,75,Michael Dawson,M,9th,Ford High School,80,75
23915,37304,Frank Williams,M,11th,Ford High School,77,98,Frank Williams,M,11th,Ford High School,77,98
23916,37306,Jerry Gutierrez,M,10th,Ford High School,76,95,Jerry Gutierrez,M,10th,Ford High School,76,95
23917,37309,Latoya Collins,F,9th,Ford High School,87,72,Latoya Collins,F,9th,Ford High School,87,72
23918,37312,Dana Larson,F,11th,Ford High School,93,71,Dana Larson,F,11th,Ford High School,93,71
23919,37313,Darlene Manning,F,11th,Ford High School,82,80,Darlene Manning,F,11th,Ford High School,82,80
23920,37315,Joy White,F,11th,Ford High School,78,88,Joy White,F,11th,Ford High School,78,88
23921,37316,Donald Olson,M,11th,Ford High School,76,99,Donald Olson,M,11th,Ford High School,76,99
23922,37317,Daniel Simmons,M,10th,Ford High School,95,89,Daniel Simmons,M,10th,Ford High School,95,89
23923,37320,Brian Oliver,M,9th,Ford High School,88,71,Brian Oliver,M,9th,Ford High School,88,71
23924,37324,William Lynch,M,12th,Ford High School,74,94,William Lynch,M,12th,Ford High School,74,94
23925,37325,Ian Johnston,M,11th,Ford High School,71,87,Ian Johnston,M,11th,Ford High School,71,87
23926,37327,Greg Perez,M,9th,Ford High School,72,88,Greg Perez,M,9th,Ford High School,72,88
23927,37328,Katherine Hood,F,9th,Ford High School,93,89,Katherine Hood,F,9th,Ford High School,93,89
23928,37329,Richard Gaines,M,9th,Ford High School,97,97,Richard Gaines,M,9th,Ford High School,97,97
23929,37330,William Webb,M,9th,Ford High School,80,81,William Webb,M,9th,Ford High School,80,81
23930,37331,John Williams,M,12th,Ford High School,87,77,John Williams,M,12th,Ford High School,87,77
23931,37333,Cynthia Lowe,F,9th,Ford High School,83,89,Cynthia Lowe,F,9th,Ford High School,83,89
23932,37334,Katherine Lee,F,11th,Ford High School,79,90,Katherine Lee,F,11th,Ford High School,79,90
23933,37339,Megan Buchanan,F,10th,Ford High School,81,90,Megan Buchanan,F,10th,Ford High School,81,90
23934,37340,Deanna Leon,F,12th,Ford High School,75,73,Deanna Leon,F,12th,Ford High School,75,73
23935,37342,John Nguyen,M,11th,Ford High School,91,78,John Nguyen,M,11th,Ford High School,91,78
23936,37344,Christina Glass,F,10th,Ford High School,80,80,Christina Glass,F,10th,Ford High School,80,80
23937,37347,Austin Green,M,10th,Ford High School,94,71,Austin Green,M,10th,Ford High School,94,71
23938,37348,Mr. Jacob Jackson,M,9th,Ford High School,87,75,Mr. Jacob Jackson,M,9th,Ford High School,87,75
23939,37349,Robert Garrett,M,9th,Ford High School,94,83,Robert Garrett,M,9th,Ford High School,94,83
23940,37350,Kristina Bridges,F,11th,Ford High School,75,84,Kristina Bridges,F,11th,Ford High School,75,84
23941,37352,James Miller,M,11th,Ford High School,89,71,James Miller,M,11th,Ford High School,89,71
23942,37353,Rebecca Dixon,F,9th,Ford High School,80,83,Rebecca Dixon,F,9th,Ford High School,80,83
23943,37354,Jason Blackburn,M,11th,Ford High School,92,87,Jason Blackburn,M,11th,Ford High School,92,87
23944,37355,Scott Griffith,M,10th,Ford High School,94,84,Scott Griffith,M,10th,Ford High School,94,84
23945,37356,Patrick Lane,M,9th,Ford High School,86,91,Patrick Lane,M,9th,Ford High School,86,91
23946,37357,Peggy Robinson,F,10th,Ford High School,96,85,Peggy Robinson,F,10th,Ford High School,96,85
23947,37358,Donna Butler,F,9th,Ford High School,85,76,Donna Butler,F,9th,Ford High School,85,76
23948,37359,Casey Stevenson,M,10th,Ford High School,81,75,Casey Stevenson,M,10th,Ford High School,81,75
23949,37360,Bianca Murphy,F,12th,Ford High School,81,71,Bianca Murphy,F,12th,Ford High School,81,71
23950,37367,Christopher Peterson,M,12th,Ford High School,97,78,Christopher Peterson,M,12th,Ford High School,97,78
23951,37369,John Rubio,M,11th,Ford High School,73,77,John Rubio,M,11th,Ford High School,73,77
23952,37371,Paige Rodriguez,F,11th,Ford High School,85,99,Paige Rodriguez,F,11th,Ford High School,85,99
23953,37375,Alicia Spears,F,9th,Ford High School,92,76,Alicia Spears,F,9th,Ford High School,92,76
23954,37376,Richard Francis,M,11th,Ford High School,97,95,Richard Francis,M,11th,Ford High School,97,95
23955,37377,Caitlin Butler,F,10th,Ford High School,88,74,Caitlin Butler,F,10th,Ford High School,88,74
23956,37379,Rhonda Baker,F,11th,Ford High School,75,94,Rhonda Baker,F,11th,Ford High School,75,94
23957,37380,Alicia Hopkins,F,10th,Ford High School,94,85,Alicia Hopkins,F,10th,Ford High School,94,85
23958,37381,Ashley Miles,F,10th,Ford High School,90,96,Ashley Miles,F,10th,Ford High School,90,96
23959,37383,Natalie Moore,F,11th,Ford High School,80,99,Natalie Moore,F,11th,Ford High School,80,99
23960,37384,Mark Wu,M,12th,Ford High School,80,89,Mark Wu,M,12th,Ford High School,80,89
23961,37386,Mrs. Allison Robinson,F,9th,Ford High School,91,87,Mrs. Allison Robinson,F,9th,Ford High School,91,87
23962,37390,Sandra Potter,F,9th,Ford High School,83,84,Sandra Potter,F,9th,Ford High School,83,84
23963,37392,Kyle Nichols,M,12th,Ford High School,84,82,Kyle Nichols,M,12th,Ford High School,84,82
23964,37394,Robin Nichols,F,11th,Ford High School,93,91,Robin Nichols,F,11th,Ford High School,93,91
23965,37397,Mrs. Amber Hall,F,12th,Ford High School,74,84,Mrs. Amber Hall,F,12th,Ford High School,74,84
23966,37399,Kathryn Wade MD,F,9th,Ford High School,83,90,Kathryn Wade MD,F,9th,Ford High School,83,90
23967,37402,Richard Campbell,M,9th,Ford High School,94,99,Richard Campbell,M,9th,Ford High School,94,99
23968,37403,John Davis,M,12th,Ford High School,88,91,John Davis,M,12th,Ford High School,88,91
23969,37405,Andrew Livingston,M,11th,Ford High School,94,71,Andrew Livingston,M,11th,Ford High School,94,71
23970,37406,Devon Pierce,M,10th,Ford High School,76,71,Devon Pierce,M,10th,Ford High School,76,71
23971,37407,Sarah Cooper,F,9th,Ford High School,96,78,Sarah Cooper,F,9th,Ford High School,96,78
23972,37409,Lori Martin,F,11th,Ford High School,75,94,Lori Martin,F,11th,Ford High School,75,94
23973,37411,Ann Patterson,F,12th,Ford High School,72,92,Ann Patterson,F,12th,Ford High School,72,92
23974,37412,Michael Calhoun,M,9th,Ford High School,75,77,Michael Calhoun,M,9th,Ford High School,75,77
23975,37413,Daniel Calderon,M,9th,Ford High School,91,73,Daniel Calderon,M,9th,Ford High School,91,73
23976,37415,Terry Brooks,M,9th,Ford High School,88,70,Terry Brooks,M,9th,Ford High School,88,70
23977,37417,William Flynn,M,9th,Ford High School,88,96,William Flynn,M,9th,Ford High School,88,96
23978,37418,Ryan Golden,M,12th,Ford High School,98,84,Ryan Golden,M,12th,Ford High School,98,84
23979,37425,Joel Anderson,M,9th,Ford High School,79,99,Joel Anderson,M,9th,Ford High School,79,99
23980,37426,Justin Reed,M,9th,Ford High School,88,88,Justin Reed,M,9th,Ford High School,88,88
23981,37429,Cathy Kim,F,9th,Ford High School,83,88,Cathy Kim,F,9th,Ford High School,83,88
23982,37431,Maria Rocha,F,10th,Ford High School,76,94,Maria Rocha,F,10th,Ford High School,76,94
23983,37432,David Rhodes,M,10th,Ford High School,88,87,David Rhodes,M,10th,Ford High School,88,87
23984,37433,Lisa Hart,F,9th,Ford High School,71,80,Lisa Hart,F,9th,Ford High School,71,80
23985,37434,Cassandra Kim,F,10th,Ford High School,91,98,Cassandra Kim,F,10th,Ford High School,91,98
23986,37437,Pamela Brown,F,12th,Ford High School,76,81,Pamela Brown,F,12th,Ford High School,76,81
23987,37438,Madison Copeland,F,11th,Ford High School,90,75,Madison Copeland,F,11th,Ford High School,90,75
23988,37439,Christine Molina,F,9th,Ford High School,98,86,Christine Molina,F,9th,Ford High School,98,86
23989,37442,William Burton,M,9th,Ford High School,76,99,William Burton,M,9th,Ford High School,76,99
23990,37446,Jessica Williams,F,12th,Ford High School,72,73,Jessica Williams,F,12th,Ford High School,72,73
23991,37447,Autumn Williams,F,9th,Ford High School,99,97,Autumn Williams,F,9th,Ford High School,99,97
23992,37448,Jennifer White,F,11th,Ford High School,91,89,Jennifer White,F,11th,Ford High School,91,89
23993,37450,Robert Crawford,M,11th,Ford High School,71,89,Robert Crawford,M,11th,Ford High School,71,89
23994,37451,Lauren Terrell,F,10th,Ford High School,92,73,Lauren Terrell,F,10th,Ford High School,92,73
23995,37453,Charles Washington,M,9th,Ford High School,80,79,Charles Washington,M,9th,Ford High School,80,79
23996,37455,Pamela Douglas,F,11th,Ford High School,91,99,Pamela Douglas,F,11th,Ford High School,91,99
23997,37456,Brandon Reyes,M,12th,Ford High School,94,85,Brandon Reyes,M,12th,Ford High School,94,85
23998,37457,Robert Salas,M,11th,Ford High School,90,89,Robert Salas,M,11th,Ford High School,90,89
23999,37459,Tonya Neal,F,9th,Ford High School,84,85,Tonya Neal,F,9th,Ford High School,84,85
24000,37462,Cameron Jenkins,M,9th,Ford High School,84,82,Cameron Jenkins,M,9th,Ford High School,84,82
24001,37463,William Reynolds,M,9th,Ford High School,88,81,William Reynolds,M,9th,Ford High School,88,81
24002,37465,Natalie Townsend,F,11th,Ford High School,71,86,Natalie Townsend,F,11th,Ford High School,71,86
24003,37466,Susan Kelly,F,11th,Ford High School,74,92,Susan Kelly,F,11th,Ford High School,74,92
24004,37469,Ryan Webb,M,9th,Ford High School,82,74,Ryan Webb,M,9th,Ford High School,82,74
24005,37470,James Dunlap,M,10th,Ford High School,99,85,James Dunlap,M,10th,Ford High School,99,85
24006,37474,Randall Scott,M,9th,Ford High School,96,93,Randall Scott,M,9th,Ford High School,96,93
24007,37475,Jill Butler,F,11th,Ford High School,93,73,Jill Butler,F,11th,Ford High School,93,73
24008,37476,Shelly Wheeler,F,11th,Ford High School,74,76,Shelly Wheeler,F,11th,Ford High School,74,76
24009,37477,Mr. Anthony Martinez,M,9th,Ford High School,84,92,Mr. Anthony Martinez,M,9th,Ford High School,84,92
24010,37478,Monica Lee,F,12th,Ford High School,90,78,Monica Lee,F,12th,Ford High School,90,78
24011,37481,Katie Wright,F,9th,Ford High School,83,74,Katie Wright,F,9th,Ford High School,83,74
24012,37482,Patty Schwartz,F,12th,Ford High School,75,86,Patty Schwartz,F,12th,Ford High School,75,86
24013,37483,Michael Fleming,M,10th,Ford High School,87,86,Michael Fleming,M,10th,Ford High School,87,86
24014,37486,Deborah Christian,F,10th,Ford High School,94,79,Deborah Christian,F,10th,Ford High School,94,79
24015,37487,Noah Taylor,M,11th,Ford High School,77,77,Noah Taylor,M,11th,Ford High School,77,77
24016,37490,John Cook,M,9th,Ford High School,98,80,John Cook,M,9th,Ford High School,98,80
24017,37491,Lori Johnson,F,11th,Ford High School,71,70,Lori Johnson,F,11th,Ford High School,71,70
24018,37493,Marc Norton,M,9th,Ford High School,92,84,Marc Norton,M,9th,Ford High School,92,84
24019,37494,Francisco Lam,M,9th,Ford High School,74,77,Francisco Lam,M,9th,Ford High School,74,77
24020,37495,Brandy Green,F,12th,Ford High School,77,88,Brandy Green,F,12th,Ford High School,77,88
24021,37497,James Johnson,M,10th,Ford High School,95,70,James Johnson,M,10th,Ford High School,95,70
24022,37499,Monica Johnson,F,10th,Ford High School,73,94,Monica Johnson,F,10th,Ford High School,73,94
24023,37501,Katherine Mcguire,F,12th,Ford High School,75,95,Katherine Mcguire,F,12th,Ford High School,75,95
24024,37502,Jay Ramirez,M,11th,Ford High School,95,82,Jay Ramirez,M,11th,Ford High School,95,82
24025,37505,Jason Wagner,M,12th,Ford High School,97,80,Jason Wagner,M,12th,Ford High School,97,80
24026,37507,James Turner,M,12th,Ford High School,73,74,James Turner,M,12th,Ford High School,73,74
24027,37510,Darius Jimenez,M,12th,Ford High School,89,82,Darius Jimenez,M,12th,Ford High School,89,82
24028,37512,Lauren Cook,F,9th,Ford High School,84,72,Lauren Cook,F,9th,Ford High School,84,72
24029,37514,Leslie White,F,12th,Ford High School,80,73,Leslie White,F,12th,Ford High School,80,73
24030,37516,Tracy Sanchez,F,11th,Ford High School,76,75,Tracy Sanchez,F,11th,Ford High School,76,75
24031,37517,Kayla Johnson,F,9th,Ford High School,71,80,Kayla Johnson,F,9th,Ford High School,71,80
24032,37518,Daniel Andrews,M,9th,Ford High School,89,98,Daniel Andrews,M,9th,Ford High School,89,98
24033,37521,Meredith Tapia,F,9th,Ford High School,77,78,Meredith Tapia,F,9th,Ford High School,77,78
24034,37523,Rebecca Valenzuela,F,10th,Ford High School,90,84,Rebecca Valenzuela,F,10th,Ford High School,90,84
24035,37524,Carrie Fletcher,F,9th,Ford High School,84,72,Carrie Fletcher,F,9th,Ford High School,84,72
24036,37525,Steven Summers,M,9th,Ford High School,71,71,Steven Summers,M,9th,Ford High School,71,71
24037,37528,Nicholas Perry,M,11th,Ford High School,83,83,Nicholas Perry,M,11th,Ford High School,83,83
24038,37531,Bernard Reid,M,9th,Ford High School,94,80,Bernard Reid,M,9th,Ford High School,94,80
24039,37533,Thomas Knapp,M,12th,Ford High School,75,70,Thomas Knapp,M,12th,Ford High School,75,70
24040,37534,Melissa Porter,F,9th,Ford High School,76,84,Melissa Porter,F,9th,Ford High School,76,84
24041,37535,Norma Mata,F,10th,Thomas High School,76,76,Norma Mata,F,10th,Thomas High School,76,76
24042,37536,Cody Miller,M,11th,Thomas High School,84,82,Cody Miller,M,11th,Thomas High School,84,82
24043,37537,Erik Snyder,M,9th,Thomas High School,80,90,Erik Snyder,M,9th,Thomas High School,80,90
